Market Name,Price Date,Min_Price,Max_Price,Modal_Price,temperature_2m_mean,temperature_2m_max,temperature_2m_min,wind_speed_10m_max,precipitation_sum,precipitation_hours,weather_code,Modal_Price_Lag1,Modal_Price_Lag2,Modal_Price_Lag3,Modal_Price_Lag4,temperature_2m_mean_Lag1,temperature_2m_mean_Lag2,temperature_2m_mean_Lag3,temperature_2m_mean_Lag4,temperature_2m_max_Lag1,temperature_2m_max_Lag2,temperature_2m_max_Lag3,temperature_2m_max_Lag4,temperature_2m_min_Lag1,temperature_2m_min_Lag2,temperature_2m_min_Lag3,temperature_2m_min_Lag4,wind_speed_10m_max_Lag1,wind_speed_10m_max_Lag2,wind_speed_10m_max_Lag3,wind_speed_10m_max_Lag4,precipitation_sum_Lag1,precipitation_sum_Lag2,precipitation_sum_Lag3,precipitation_sum_Lag4,precipitation_hours_Lag1,precipitation_hours_Lag2,precipitation_hours_Lag3,precipitation_hours_Lag4,weather_code_Lag1,weather_code_Lag2,weather_code_Lag3,weather_code_Lag4
shree rameshwar krushi market,06-10-2024,1218.75,4131.5,3421.3775,28.31743725,34.7065,22.9065,10.0895158,1.4000001,4,3,3684.57,4043.866667,3793.403333,3760.68,26.046083,26.90025,26.54677767,26.91535375,29.0565,31.706501,31.0565,31.0065,24.5565,22.6065,24.0565,24.0065,14.650938,14.13931967,21.96809833,11.7362015,36.6,0.9,78.9999896,51.6000031,24,9,36,41,65,51,63,65
shree sairaj krushi market,06-10-2024,1850,4550,3200,28.01171,33.5565,22.456501,13.33126325,0.70000005,2,3,3200,3350,2700,2700,27.17525,26.66275,26.791916,26.791916,30.7565,31.0065,31.7565,31.7565,24.1065,22.9065,23.8565,23.8565,18.116623,15.4800005,15.463246,15.463246,1.2,0.3,0,0,3,3,0,0,53,51,65,65
shrigonda,06-10-2024,250,1975,1250,32.7783715,39.3065,27.0065,17.295601,0,0,51,1250,1250,1250,1250,32.7783715,32.7783715,32.7783715,32.7783715,39.3065,39.3065,39.3065,39.3065,27.0065,27.0065,27.0065,27.0065,17.295601,17.295601,17.295601,17.295601,0,0,0,0,0,0,0,0,51,51,51,51
shrirampur,06-10-2024,2250,4100,3575,28.427855,34.7065,22.9065,9.3056203,0.70000005,2,3,3900,3933.333333,3740,3962.5,26.802331,27.19608333,26.5702508,26.80754125,31.2565,32.2065,31.0565,31.0065,24.3065,22.6065,23.956501,24.0065,11.69978,11.60015893,19.5710692,12.98527475,28.9,13,111.9999877,54.7000021,26,10,60,49,61,51,63,65
sinner,06-10-2024,1675,4346.5,4163.25,28.31743725,34.7065,22.9065,10.0895158,0.70000005,2,3,4560,4573.333333,3973,3970,26.58202025,27.19608333,26.5702508,26.8965,31.2565,32.2065,31.0565,31.0065,24.3065,22.6065,23.956501,24.0065,13.3065275,11.60015893,19.5710692,12.326879,77.000003,13,111.9999877,58.9000021,49,10,60,57,65,51,63,65
umrane,06-10-2024,1500,4706,3975,28.31743725,34.7065,22.9065,10.0895158,0.70000005,2,3,4262.5,3900,3900,3900,26.58202025,26.66275,27.081498,27.081498,31.2565,31.0065,31.0065,31.0065,24.3065,22.9065,24.1565,24.1565,13.3065275,15.4800005,12.323184,12.323184,77.000003,0.3,0,25.7000031,49,3,0,22,65,51,51,51
vadgaonpeth,06-10-2024,4433.333333,4966.666667,4700,28.162058,34.7065,22.456501,10.0127949,0,0,3,4800,4600,4600,4500,26.57143033,26.66275,26.13722825,26.910667,31.206501,31.0065,30.5065,31.0065,24.1065,22.9065,22.3565,24.0065,13.82550767,15.4800005,16.952451,11.6116514,106.299998,0.3,71.7999901,63.6000031,75,3,29,53,63,51,3,65
vai,06-10-2024,2750,4500,3950,28.29452225,34.7065,22.456501,10.9697075,0,0,3,4300,4125,3466.666667,3700,26.99400125,27.14920725,26.361361,26.65302967,31.2565,32.2065,30.5065,30.1565,24.1065,22.9065,22.3565,24.0065,12.8257305,12.5255357,15.283268,12.80272733,39.899995,15.3,2.2000001,40.999999,38,14,6,39,51,51,3,61
vashi new mumbai,06-10-2024,3166.666667,4600,3883.333333,28.32004233,34.7065,22.456501,10.4330107,0.70000005,2,3,4530,4430,3958.333333,3825,26.7006662,27.2902494,26.50545867,26.89747233,31.2565,32.2065,31.0565,31.4065,24.1065,22.6065,22.5065,24.0065,14.2685466,12.40494556,18.8639845,12.22677867,78.200003,15.2999998,111.9999877,68.3000031,52,18,60,67,65,51,63,65
vita,06-10-2024,4000,5000,4500,26.677336,29.7565,24.9065,15.175612,0,0,65,4500,4350,4350,4175,26.677336,27.033587,27.033587,26.905459,29.7565,30.956501,30.956501,31.0065,24.9065,24.0565,24.0565,24.0065,15.175612,20.268991,20.268991,12.76161925,29.800003,0,3.5,34.1999991,11,0,9,42,65,63,63,51
yawal,06-10-2024,4600,5800,5100,27.725248,31.7565,24.2565,13.202726,0,0,61,5100,5100,1636.666667,1636.666667,27.725248,27.725248,37.130115,37.130115,31.7565,31.7565,43.6065,43.6065,24.2565,24.2565,29.5565,29.5565,13.202726,13.202726,18.04581633,18.04581633,0,2.1999998,0,0,0,7,0,0,61,61,3,3
yeola,06-10-2024,1278.5,4469,3925,28.12264675,34.7065,22.456501,10.71292255,0.70000005,2,3,4138,4337.5,3890,3666.666667,26.70649875,27.3283745,26.7135844,26.786361,31.2565,32.2065,31.0565,30.7565,24.1065,22.6065,22.5065,24.0065,14.04178025,12.0008007,18.2447814,10.96211867,48.4,15.1999998,42.3999977,50.600003,41,17,37,34,53,51,63,65
ahmednagar,13-10-2024,650,4000,2850,26.5512925,32.0565,23.1565,10.6587555,29.000002,32,51,2975,3391.666667,3950,3825,28.218306,26.92663733,27.550249,26.6075425,34.7065,31.2565,31.7565,30.956501,22.456501,24.1065,22.6065,22.5065,11.6844355,13.83872767,12.330342,17.798776,1.4000001,60.2,2.4999998,3.5,4,58,10,9,3,53,51,3
akola,13-10-2024,1500,3175,2500,27.25493825,32.6065,22.7565,12.987125,11.5,15,63,3180,3516.666667,4266.666667,3800,28.196917,26.54399983,27.31274933,26.50545867,34.7065,31.2565,32.2065,31.0565,22.456501,24.1065,22.9065,22.5065,10.85853364,13.4263265,12.18174827,18.8639845,0.70000005,110.499998,14.8999998,111.9999877,2,74,14,60,3,63,51,63
akole,13-10-2024,1200,4511,4200,27.056501,32.0565,23.6565,15.146761,5.2999997,5,63,3666.666667,3850,3700,4133.333333,28.34052733,26.8846225,27.37525,26.27177767,34.7065,31.206501,31.706501,30.956501,23.1065,24.1565,22.6065,22.3565,11.02660233,12.8973235,11.457958,19.14055767,0,24.7,0.3,73.39999,0,27,3,34,3,51,51,51
amrawati(frui & veg. market),13-10-2024,2740,4480,3610,26.8731678,32.6065,22.7565,12.927828,30.9000007,32,63,3550,4008.333333,4183.333333,3800,28.19747367,26.78323733,27.21622117,26.399833,34.7065,31.2565,32.2065,31.0565,22.456501,24.1065,22.9065,22.5065,11.24255553,13.52157867,14.25529513,18.5829832,0.70000005,87.999998,17.7999998,108.4999877,2,61,23,51,3,65,51,63
baramati,13-10-2024,1066.666667,4363.333333,3233.333333,26.68705633,32.6065,22.7565,11.068869,20.000001,20,63,2833.333333,3766.666667,4000,3250,28.31969633,26.79122333,27.175249,26.883584,34.7065,31.2565,31.7565,31.0565,22.456501,24.1065,22.9065,24.5565,11.65597417,12.706614,14.2347505,20.148897,0.70000005,38.799995,2.5999998,36.9999976,2,31,11,24,3,53,51,63
bhusaval,13-10-2024,3875,4000,4000,26.689314,32.0565,23.1565,13.3323375,25.800001,29,63,4033.333333,3940,3600,4000,28.25129267,26.5502492,27.3119156,26.249207,34.7065,31.206501,32.2065,30.3565,22.456501,24.1065,22.6065,22.3565,10.51969862,13.5554868,12.14826036,15.2606215,0,76.499995,17.6999998,0.3,0,64,23,2,3,63,51,3
chandrapur,13-10-2024,1300,2000,1500,27.348166,34.5565,22.6065,22.104116,0,0,61,1500,1500,1500,1500,27.348166,27.348166,27.348166,27.348166,34.5565,34.5565,34.5565,34.5565,22.6065,22.6065,22.6065,22.6065,22.104116,22.104116,22.104116,22.104116,0,0,0,0,0,0,0,0,61,61,61,61
chandrapur(ganjwad),13-10-2024,2250,4000,3200,26.906501,32.0565,23.1565,13.8064415,5.9,8,51,3450,4125,5040,4666.666667,28.2852512,26.54399983,27.2902494,26.07733233,34.7065,31.2565,32.2065,30.5065,22.456501,24.1065,22.6065,22.5065,10.23141724,13.4263265,12.40494556,17.53904067,0.70000005,110.499998,15.2999998,71.4999901,2,74,18,27,3,63,51,3
chandvad,13-10-2024,1542.666667,4382.333333,4136.666667,27.02039033,32.0565,23.1565,14.632885,11.5,15,63,4175,4446,4512.5,3973.333333,28.32004233,26.7006662,27.26899925,26.50545867,34.7065,31.2565,32.2065,31.0565,22.456501,24.1065,22.9065,22.5065,10.4330107,14.2685466,12.64169245,18.8639845,0.70000005,78.200003,14.9999998,111.9999877,2,52,15,60,3,65,51,63
devala,13-10-2024,1100,4475,4218.333333,27.02039033,32.0565,23.1565,14.632885,11.5,15,63,4278.75,4601.25,4658.333333,3935,28.31743725,26.58202025,27.19608333,26.5702508,34.7065,31.2565,32.2065,31.0565,22.9065,24.3065,22.6065,23.956501,10.0895158,13.3065275,11.60015893,19.5710692,0.70000005,77.000003,13,111.9999877,2,49,10,60,3,65,51,63
dhule,13-10-2024,660,4373.333333,3700,27.02039033,32.0565,23.1565,14.632885,11.5,15,63,4160,4150,4083.333333,3500,28.196917,26.58202025,27.55024933,26.50545867,34.7065,31.2565,32.2065,31.0565,22.456501,24.3065,22.6065,22.5065,10.85853364,13.3065275,10.84106743,18.8639845,0.70000005,77.000003,14.8999998,111.9999877,2,49,14,60,3,65,51,63
dindori,13-10-2024,3000,4030,3690,26.673166,30.7565,24.1565,14.512064,0,0,65,3690,3690,3690,3690,26.673166,26.673166,26.673166,26.673166,30.7565,30.7565,30.7565,30.7565,24.1565,24.1565,24.1565,24.1565,14.512064,14.512064,14.512064,14.512064,0,0,0,0,0,0,0,0,65,65,65,65
dindori(vani),13-10-2024,3340.25,4644,4138,26.689314,32.0565,23.1565,13.3323375,25.800001,29,63,4343.666667,4938.666667,4710.5,4201,27.95302967,26.29677633,27.637749,27.033587,33.5565,29.7565,32.2065,30.956501,22.456501,24.3065,23.456501,24.0565,11.48697007,14.146039,10.53262215,20.268991,0.70000005,71.700003,14.5999998,3.5,2,43,11,9,3,65,61,63
hingna,13-10-2024,3700,4000,3872,27.02039033,32.0565,23.1565,14.632885,11.5,15,63,4206.6,3936,4212.5,3993,28.196917,26.54399983,27.2377495,26.3781672,34.7065,31.2565,32.2065,30.956501,22.456501,24.1065,22.6065,22.5065,10.85853364,13.4263265,14.0419383,17.9017206,0.70000005,110.499998,15.5999998,106.0999881,2,74,20,56,3,63,51,63
indapur,13-10-2024,500,4100,2000,27.958582,32.6065,22.7565,8.049845,0,0,3,3000,3000,3150,3150,27.437752,27.437752,27.252335,27.252335,31.2565,31.2565,30.7565,30.7565,24.3565,24.3565,24.0065,24.0065,10.787993,10.787993,9.693296,9.693296,0,5.3,0,0,0,6,0,0,61,61,55,55
islampur,13-10-2024,3000,3500,3250,27.55025,32.2065,23.456501,7.8625183,0,0,65,3250,3250,3250,2616.666667,27.55025,27.55025,27.55025,26.43149733,32.2065,32.2065,32.2065,31.1565,23.456501,23.456501,23.456501,23.3065,7.8625183,7.8625183,7.8625183,14.61046033,0,0,12.4,0,0,0,4,0,65,65,65,51
jalgaon,13-10-2024,1028.875,3916.375,2410.875,27.25493825,32.6065,22.7565,12.987125,23,30,63,2690.4,2988.166667,2960.75,2732.75,28.0135846,26.54399983,27.44712425,26.7356675,33.5565,31.2565,32.2065,31.0565,22.456501,24.1065,22.6065,22.5065,11.96729864,13.4263265,11.63618183,18.65035425,0.70000005,110.499998,14.9999998,11.2999997,2,74,15,17,3,63,51,63
jamkhed,13-10-2024,300,3500,1900,26.5512925,32.0565,23.1565,10.6587555,14.500001,16,51,1966.666667,2633.333333,2658.333333,2825,28.28011067,26.67316533,27.35858267,25.823164,34.7065,30.7565,31.7565,30.3565,22.456501,24.1065,22.6065,22.5065,11.25545433,15.30126733,15.62919533,18.6442805,0,54.600003,2.7999998,69.59999,0,34,12,23,3,53,51,3
junnar,13-10-2024,2000,4800,4400,27.056501,32.0565,23.6565,15.146761,5.2999997,5,63,4200,4000,4100,4700,28.631498,27.602335,27.37525,26.316916,34.7065,31.206501,31.706501,30.1565,23.456501,24.1565,22.6065,22.3565,8.39078,13.18308,11.457958,15.192682,0,1.1,0.3,0.3,0,7,3,2,3,51,51,51
junnar(alephata),13-10-2024,2100,4510,3500,27.248169,31.956501,23.706501,16.285772,5.6,7,63,4233.333333,4166.666667,4233.333333,3900,28.075251,26.77525133,27.25719333,26.12247167,33.5065,31.206501,32.2065,30.5065,22.9065,24.1565,23.456501,22.3565,10.8291369,14.33654333,14.27583977,17.49374767,0,49.200003,15.2,71.7999901,0,30,12,29,3,65,51,51
junnar(narayangaon),13-10-2024,1164,4610,3200,26.7627514,32.0565,23.1565,13.6952222,31.1000007,34,63,3166.666667,3500,3700,3250,28.22039033,26.69816633,27.3119156,26.647473,34.7065,31.2565,32.2065,31.0565,22.456501,24.1065,22.6065,22.3565,10.7341892,13.09423783,12.14826036,17.73609817,0.70000005,81.799995,17.6999998,42.6999977,2,70,23,39,3,63,51,63
junnar(otur),13-10-2024,1750,4755,3750,27.2315005,32.0565,23.1565,13.5167885,5.4999997,7,51,4300,3700,4250,3650,27.896086,26.8846225,27.310665,26.6752515,33.1565,31.206501,32.1065,30.956501,23.1065,24.1565,22.6065,22.3565,13.248049,12.8973235,12.0980285,17.7308365,0,24.7,2.8,3.8,0,27,9,11,3,51,51,51
kada,13-10-2024,800,3200,2300,27.00442,31.206501,24.8065,11.966954,0,0,65,2300,2300,2300,2300,27.00442,27.00442,27.00442,27.00442,31.206501,31.206501,31.206501,31.206501,24.8065,24.8065,24.8065,24.8065,11.966954,11.966954,11.966954,11.966954,0,0,0,0,0,0,0,0,65,65,65,65
kalvan,13-10-2024,1575,4990,4000,27.25493825,32.6065,22.7565,12.987125,11.5,15,63,4187.5,4470,4516.833333,3790,28.287229,26.7006662,27.2377495,26.5702508,34.7065,31.2565,32.2065,31.0565,22.456501,24.1065,22.6065,23.956501,11.62357113,14.2685466,14.0419383,19.5710692,0.70000005,78.200003,15.5999998,111.9999877,2,52,20,60,3,65,51,63
kalyan,13-10-2024,4100,4500,4300,26.689314,32.0565,23.1565,13.3323375,25.800001,29,63,4200,4775,4750,4016.666667,28.470041,26.54399983,27.28288783,26.52802833,34.7065,31.2565,32.2065,31.0565,23.456501,24.1065,22.6065,22.3565,10.55935075,13.4263265,12.46047113,18.841338,0.70000005,110.499998,17.7999998,112.2999877,2,74,24,62,3,63,51,63
kamthi,13-10-2024,3500,4500,4000,27.3273345,32.0565,23.1565,14.086294,5.8,9,51,4000,4000,4000,4000,28.21275033,26.81327,27.15788817,26.4052508,33.5065,31.2565,32.2065,30.956501,22.9065,24.1565,22.6065,22.3565,10.65576107,12.8083945,13.96450047,17.8745448,0.70000005,48.3,15.9,106.3999881,2,45,19,58,2,51,51,63
karad,13-10-2024,2000,3875,3875,26.641397,32.0565,23.1565,13.04758475,25.5000007,27,63,3950,4783.333333,4100,4200,28.287229,26.80337517,27.1870545,26.4894166,34.7065,31.2565,32.1065,31.0565,22.456501,24.1065,22.6065,22.5065,11.62357113,13.1816835,14.85453508,19.5710692,0.70000005,93.299998,5.6999998,110.0999876,2,69,22,56,3,63,51,63
karjat,13-10-2024,700,3040,2100,26.8731678,32.6065,22.7565,12.927828,30.9000007,32,63,2480,3100,3000,2500,28.1381688,26.6523344,27.137749,26.7356675,34.7065,31.206501,30.7565,31.0565,22.456501,24.1065,23.0565,22.5065,11.20287104,14.0682958,14.021525,18.65035425,0.70000005,82.699998,0.1,11.2999997,2,55,1,17,3,65,51,63
khed(chakan),13-10-2024,2000,4440,3350,26.7627514,32.0565,23.1565,13.6952222,31.1000007,34,63,3466.666667,3937.5,3883.333333,3700,28.25129267,26.16274925,27.25580467,26.45406933,34.7065,29.7565,32.2065,31.0565,22.456501,24.2565,22.6065,22.3565,10.51969862,12.91333575,13.82803397,18.62568317,0,103.999998,17.9999998,81.1999897,0,65,25,42,3,63,51,63
kolhapur,13-10-2024,1500,4475,3000,27.25493825,32.6065,22.7565,12.987125,11.5,15,63,3050,3233.333333,3283.333333,3040,28.32004233,26.54399983,27.2377495,26.399833,34.7065,31.2565,32.2065,31.0565,22.456501,24.1065,22.6065,22.5065,10.4330107,13.4263265,14.0419383,18.5829832,0.70000005,110.499998,15.5999998,108.4999877,2,74,20,51,3,63,51,63
kopargaon,13-10-2024,833.3333333,3511,3100.166667,27.02039033,32.0565,23.1565,14.632885,23,30,63,3792.285714,4378.333333,4220.2,4025.2,28.07644143,26.54399983,27.1952496,26.4815,34.7065,31.2565,32.2065,31.0565,22.456501,24.1065,22.6065,22.5065,10.86080813,13.4263265,12.69664066,19.3122834,0.70000005,110.499998,15.4999998,80.8999897,2,74,20,40,3,63,51,63
lasalgaon,13-10-2024,2782.166667,4173.666667,3858.5,26.61691833,32.0565,23.1565,13.17430283,45.700002,50,63,4244.2,4544.2,4690.2,4103.333333,28.196917,26.7006662,27.2902494,26.50545867,34.7065,31.2565,32.2065,31.0565,22.456501,24.1065,22.6065,22.5065,10.85853364,14.2685466,12.40494556,18.8639845,0.70000005,78.200003,15.2999998,111.9999877,2,52,18,60,3,65,51,63
lasalgaon(niphad),13-10-2024,2450.166667,4299.5,4150,26.58497367,32.0565,23.1565,12.98446767,45.4000017,48,63,4267.142857,4500.166667,4727.857143,4215.142857,28.25947714,26.85094433,27.23893957,26.478524,34.7065,31.2565,32.2065,31.0565,22.456501,24.1065,22.6065,22.3565,10.83515903,14.0876355,13.85567554,18.33951271,0.70000005,79.300003,18.0999998,112.2999877,2,59,26,62,3,65,51,63
lasalgaon(vinchur),13-10-2024,2000,4364,4137.5,26.689314,32.0565,23.1565,13.3323375,25.800001,29,63,4180,4530,4558.333333,4070.833333,28.196917,26.7006662,27.2377495,26.50545867,34.7065,31.2565,32.2065,31.0565,22.456501,24.1065,22.6065,22.5065,10.85853364,14.2685466,14.0419383,18.8639845,0.70000005,78.200003,15.5999998,111.9999877,2,52,20,60,3,65,51,63
lonand,13-10-2024,1000,3800,2800,27.4065,32.0565,23.1565,11.886816,0.2,2,51,2800,3350,3250,3166.666667,28.470041,26.802331,27.37525,26.89747533,34.7065,31.2565,31.706501,30.956501,23.456501,24.3065,22.6065,24.0565,10.55935075,11.69978,11.457958,19.05349067,1.4000001,57.8,0.6,38.099998,4,52,6,38,3,61,51,63
malharshree farmers producer co ltd,13-10-2024,2145,4287,3852,26.406502,31.0065,23.206501,15.726067,5.7,6,63,3957,4185,3436.333333,3436.333333,28.308584,26.046083,26.37455633,26.37455633,32.4565,29.0565,30.956501,30.956501,24.7565,24.5565,24.0565,24.0565,12.7279215,14.650938,19.61716033,19.61716033,0.70000005,18.3,0,104.199988,2,12,0,52,53,65,63,63
manchar,13-10-2024,3600,4700,4187.5,27.2315005,32.0565,23.1565,13.5167885,5.4999997,7,51,4400,4250,4132.5,4082.666667,27.896086,27.1398355,27.310665,26.27177767,33.1565,31.206501,32.1065,30.956501,23.1065,24.1565,22.6065,22.3565,13.248049,14.179346,12.0980285,19.14055767,0,30.900003,2.8,73.39999,0,18,9,34,3,51,51,51
mankamneshwar farmar producer coltd sanchalit mank,13-10-2024,2941,4226.5,4102.03,26.906501,32.0565,23.1565,13.8064415,5.9,8,51,4130.856667,4130.856667,4130.856667,4130.856667,26.07733233,26.07733233,26.07733233,26.07733233,30.5065,30.5065,30.5065,30.5065,22.5065,22.5065,22.5065,22.5065,17.53904067,17.53904067,17.53904067,17.53904067,0,0,0,71.4999901,0,0,0,27,3,3,3,3
manmad,13-10-2024,1965.2,4302.2,3695.2,26.4906682,32.0565,23.1565,12.552009,40.100002,43,63,3905.4,4270.2,4278.4,3845,28.196917,26.7006662,27.2902494,26.50545867,34.7065,31.2565,32.2065,31.0565,22.456501,24.1065,22.6065,22.5065,10.85853364,14.2685466,12.40494556,18.8639845,0.70000005,78.200003,15.2999998,111.9999877,2,52,18,60,3,65,51,63
nagpur,13-10-2024,2183.333333,4000,3387.5,27.25719467,32.6065,22.7565,11.887576,11.8,16,3,4251.25,4750,4725,4250,28.287229,26.67316533,27.1752494,26.625252,34.7065,30.7565,31.7565,30.1565,22.456501,24.1065,22.6065,24.5565,11.62357113,15.30126733,15.2778223,16.62249,1.4000001,109.200006,6.3999996,31.099998,4,68,32,20,3,53,51,63
nampur,13-10-2024,1566.666667,4321.666667,3900,27.02039033,32.0565,23.1565,14.632885,11.5,15,63,3875,4525,4400,3840,28.31743725,26.58202025,27.19608333,26.5702508,34.7065,31.2565,32.2065,31.0565,22.9065,24.3065,22.6065,23.956501,10.0895158,13.3065275,11.60015893,19.5710692,0.70000005,77.000003,13,111.9999877,2,49,10,60,3,65,51,63
nandgaon,13-10-2024,875.5,4205,3850,26.906501,32.0565,23.1565,13.8064415,5.9,8,51,3983.333333,4083.333333,4266.666667,3730,28.25858367,26.55024833,27.19608333,26.5702508,34.7065,31.2565,32.2065,31.0565,22.9065,24.3065,22.6065,23.956501,9.6390284,12.68349933,11.60015893,19.5710692,0.70000005,47.2,13,111.9999877,2,38,10,60,3,61,51,63
nasik,13-10-2024,2612.5,4312.75,3687.5,26.95233425,32.6065,22.7565,11.89318838,45.700002,50,63,3706.25,4190,4433.333333,3875,28.2833235,26.6721247,27.36274917,26.50545867,34.7065,31.2565,32.2065,31.0565,22.456501,24.1065,22.6065,22.5065,10.61543115,13.7249754,12.53790897,18.8639845,0.70000005,170.400001,17.4999996,111.9999877,2,114,25,60,3,63,51,63
navapur,13-10-2024,3000,4000,3682,25.696085,28.4065,23.2565,9.430695,14.300001,14,63,3322.75,3322.75,3209.5,3209.5,26.99400125,26.99400125,27.081498,27.081498,31.2565,31.2565,31.0065,31.0065,24.1065,24.1065,24.1565,24.1565,12.8257305,12.8257305,12.323184,12.323184,0,39.899995,0,0,0,38,0,0,51,51,51,51
newasa(ghodegaon),13-10-2024,1000,4400,3900,26.0512935,31.0065,23.206501,12.578381,20.000001,20,63,3666.666667,3500,3150,3600,28.31969633,26.467959,26.9002495,26.64955533,34.7065,30.7565,31.0065,31.0565,22.456501,24.1065,22.9065,22.5065,11.65597417,13.6659245,14.75076275,18.54211833,0.70000005,33.499995,0.4,36.9999976,2,25,4,24,3,53,51,63
om chaitanya multistate agro purpose coop society,13-10-2024,1000,5000,3200,27.248169,31.956501,23.706501,16.285772,5.6,7,63,3516.666667,3600,4133.333333,4000,28.075251,26.824209,27.25719333,26.12247167,33.5065,31.206501,32.2065,30.5065,22.9065,24.1565,23.456501,22.3565,10.8291369,13.917009,14.27583977,17.49374767,0,19.4,15.2,71.7999901,0,19,12,29,3,51,51,51
parner,13-10-2024,1500,4700,4033.333333,26.903724,32.0565,23.206501,15.71953333,16.5999997,18,63,3966.666667,3975,4108.333333,3916.666667,28.22247467,26.46969533,27.15302667,26.68150033,34.7065,31.206501,32.2065,31.0565,22.9065,24.1565,22.9065,22.3565,9.7839429,12.349748,12.0268726,18.06551567,0,51.699995,15.2,8.0999997,0,41,13,10,3,51,51,51
pathardi,13-10-2024,633.3333333,4366.666667,2766.666667,26.903724,32.0565,23.206501,15.71953333,16.5999997,18,63,2600,3583.333333,3500,3666.666667,28.42177867,26.77525133,27.398165,26.12247167,34.7065,31.206501,32.2065,30.5065,22.9065,24.1565,23.456501,22.3565,9.1815859,14.33654333,10.30030865,17.49374767,0,49.200003,14.9,71.7999901,0,30,10,29,3,65,61,51
phaltan,13-10-2024,1250,4201,2950,28.493998,32.6065,24.5565,11.440978,0,0,2,2950,4050,4200,3850,28.493998,26.677336,26.66275,27.302332,32.6065,29.7565,31.0065,31.0065,24.5565,24.9065,22.9065,24.1565,11.440978,15.175612,15.4800005,14.05845,0,29.800003,0.3,0,0,11,3,0,2,65,51,51
pimpalgaon,13-10-2024,2425,5090.75,4262.5,26.689314,32.0565,23.1565,13.3323375,25.800001,29,63,4360,4610.2,4685.2,3991.833333,28.196917,26.7006662,27.2902494,26.50545867,34.7065,31.2565,32.2065,31.0565,22.456501,24.1065,22.6065,22.5065,10.85853364,14.2685466,12.40494556,18.8639845,0.70000005,78.200003,15.2999998,111.9999877,2,52,18,60,3,65,51,63
pimpalgaon baswant(saykheda),13-10-2024,2481.25,4452,4220,26.689314,32.0565,23.1565,13.3323375,25.800001,29,63,4110,4385,4550,3970.833333,28.196917,26.7006662,27.2902494,26.50545867,34.7065,31.2565,32.2065,31.0565,22.456501,24.1065,22.6065,22.5065,10.85853364,14.2685466,12.40494556,18.8639845,0.70000005,78.200003,15.2999998,111.9999877,2,52,18,60,3,65,51,63
pune,13-10-2024,2040,4480,3260,27.2152508,32.6065,22.7565,13.4190522,16.7999997,20,63,3270,3875,4187.5,3783.333333,28.233167,26.61518067,27.18358225,26.52802833,34.7065,31.2565,32.1065,31.0565,22.9065,24.1565,22.6065,22.3565,10.72122244,12.60406933,15.111121,18.841338,0.70000005,110.399998,3.2,112.2999877,2,78,12,62,3,63,51,63
pune(khadiki),13-10-2024,1866.666667,3466.666667,2666.666667,26.9620565,32.6065,22.7565,12.754326,31.1000007,34,63,2716.666667,2900,2760,2930,28.1467785,26.85094433,27.4069154,26.5485844,34.7065,31.2565,32.2065,30.956501,22.456501,24.1065,22.6065,22.3565,11.2567862,14.0876355,11.85656526,16.548257,0.70000005,79.300003,17.4999998,36.7999981,2,59,21,35,3,65,51,63
pune(manjri),13-10-2024,2280,3780,2980,26.7627514,32.0565,23.1565,13.6952222,31.1000007,34,63,2885.714286,3442.857143,3683.333333,3885.714286,28.25947714,26.69519057,27.33497117,26.478524,34.7065,31.2565,32.2065,31.0565,22.456501,24.1065,22.6065,22.3565,10.83515903,13.391577,13.58495472,18.33951271,0.70000005,111.599998,17.7999998,112.2999877,2,81,23,62,3,63,51,63
pune(moshi),13-10-2024,1500,3250,2500,27.077334,32.6065,22.7565,11.413282,20.100001,23,63,2750,3475,3608.333333,2966.666667,28.1467785,26.85094433,27.33497117,26.36795867,34.7065,31.2565,32.2065,30.956501,22.456501,24.1065,22.6065,22.3565,11.2567862,14.0876355,13.58495472,17.45021417,0.70000005,79.300003,17.7999998,106.3999881,2,59,23,58,3,65,51,63
pune(pimpri),13-10-2024,3220,4500,3860,27.2152508,32.6065,22.7565,13.4190522,16.7999997,20,63,3785.714286,3935.714286,4378.571429,3714.285714,28.25947714,26.69519057,27.23893957,26.478524,34.7065,31.2565,32.2065,31.0565,22.456501,24.1065,22.6065,22.3565,10.83515903,13.391577,13.85567554,18.33951271,0.70000005,111.599998,18.0999998,112.2999877,2,81,26,62,3,63,51,63
rahata,13-10-2024,1450,4550,3625,27.152335,32.0565,23.6565,15.7162665,10.8999997,12,63,3866.666667,4250,3958.333333,4000,28.075251,26.3617095,27.25719333,26.12247167,33.5065,29.7565,32.2065,30.5065,22.9065,24.5565,23.456501,22.3565,10.8291369,14.913275,14.27583977,17.49374767,0,48.100003,15.2,71.7999901,0,23,12,29,3,65,51,51
rahuri,13-10-2024,500,4600,2550,27.152335,32.0565,23.6565,15.7162665,10.8999997,12,63,2625,2837.5,2750,2500,27.8658775,26.9408765,27.398165,26.4512925,33.5065,31.2565,32.2065,30.5065,22.9065,24.1565,23.456501,22.3565,10.52321635,13.44940575,10.30030865,15.2606215,0,54.500003,14.9,2.2000001,0,36,10,6,3,65,61,51
