Market Name,Price Date,Min_Price,Max_Price,Modal_Price,temperature_2m_mean,temperature_2m_max,temperature_2m_min,wind_speed_10m_max,precipitation_sum,precipitation_hours,weather_code,Modal_Price_Lag1,Modal_Price_Lag2,Modal_Price_Lag3,Modal_Price_Lag4,temperature_2m_mean_Lag1,temperature_2m_mean_Lag2,temperature_2m_mean_Lag3,temperature_2m_mean_Lag4,temperature_2m_max_Lag1,temperature_2m_max_Lag2,temperature_2m_max_Lag3,temperature_2m_max_Lag4,temperature_2m_min_Lag1,temperature_2m_min_Lag2,temperature_2m_min_Lag3,temperature_2m_min_Lag4,wind_speed_10m_max_Lag1,wind_speed_10m_max_Lag2,wind_speed_10m_max_Lag3,wind_speed_10m_max_Lag4,precipitation_sum_Lag1,precipitation_sum_Lag2,precipitation_sum_Lag3,precipitation_sum_Lag4,precipitation_hours_Lag1,precipitation_hours_Lag2,precipitation_hours_Lag3,precipitation_hours_Lag4
bhandara,2025-05-11,4100.0,4220.0,4156.0,31.7948314,39.1065,23.5565,15.1258856,0.0,0.0,3.0,3592.5,3886.6666666666665,4395.0,4300.0,32.1002475,35.16066883333334,34.027334499999995,31.72455666666667,40.8065,43.6065,43.6565,40.9565,24.706501,25.706501,27.1065,22.1565,17.40891725,16.335689166666665,14.275887,16.399166333333337,0.3,0.0,0.0,0.0,1.0,0.0,0.0,0.0
bhandara,2025-05-18,4050.0,4187.5,4070.0,32.825771,40.2065,26.6565,16.212418,3.9999998,4.0,3.0,4156.0,3592.5,3886.6666666666665,4395.0,31.7948314,32.1002475,35.16066883333334,34.027334499999995,39.1065,40.8065,43.6065,43.6565,23.5565,24.706501,25.706501,27.1065,15.1258856,17.40891725,16.335689166666665,14.275887,0.0,0.3,0.0,0.0,0.0,1.0,0.0,0.0
bhandara,2025-05-25,3940.0,4080.0,4032.0,30.0519164,39.7065,24.9065,13.3433944,9.0999995,14.0,51.0,4070.0,4156.0,3592.5,3886.6666666666665,32.825771,31.7948314,32.1002475,35.16066883333334,40.2065,39.1065,40.8065,43.6065,26.6565,23.5565,24.706501,25.706501,16.212418,15.1258856,17.40891725,16.335689166666665,3.9999998,0.0,0.3,0.0,4.0,0.0,1.0,0.0
bhandara,2025-06-01,4130.0,4300.0,4230.0,30.9990022,37.6065,25.706501,17.1664672,31.3,18.0,63.0,4032.0,4070.0,4156.0,3592.5,30.0519164,32.825771,31.7948314,32.1002475,39.7065,40.2065,39.1065,40.8065,24.9065,26.6565,23.5565,24.706501,13.3433944,16.212418,15.1258856,17.40891725,9.0999995,3.9999998,0.0,0.3,14.0,4.0,0.0,1.0
bhandara,2025-06-08,3700.0,3700.0,3700.0,30.9815,36.2565,25.3565,20.532627,0.1,1.0,51.0,4230.0,4032.0,4070.0,4156.0,30.9990022,30.0519164,32.825771,31.7948314,37.6065,39.7065,40.2065,39.1065,25.706501,24.9065,26.6565,23.5565,17.1664672,13.3433944,16.212418,15.1258856,31.3,9.0999995,3.9999998,0.0,18.0,14.0,4.0,0.0
kalyan,2025-05-18,6800.0,7200.0,7000.0,35.444,41.8065,28.706501,17.0763,0.0,0.0,3.0,7000.0,7000.0,7000.0,7050.0,35.444,35.444,35.444,34.41692,41.8065,41.8065,41.8065,41.9065,28.706501,28.706501,28.706501,26.6565,17.0763,17.0763,17.0763,17.468348,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
kalyan,2025-05-25,6800.0,7200.0,7000.0,35.444,41.8065,28.706501,17.0763,0.0,0.0,3.0,7000.0,7000.0,7000.0,7000.0,35.444,35.444,35.444,35.444,41.8065,41.8065,41.8065,41.8065,28.706501,28.706501,28.706501,28.706501,17.0763,17.0763,17.0763,17.0763,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
kalyan,2025-06-01,6800.0,8000.0,7300.0,31.264837,37.4565,27.6565,21.335884,0.0,0.0,3.0,7000.0,7000.0,7000.0,7000.0,35.444,35.444,35.444,35.444,41.8065,41.8065,41.8065,41.8065,28.706501,28.706501,28.706501,28.706501,17.0763,17.0763,17.0763,17.0763,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
palghar,2025-05-04,4278.833333333333,4278.833333333333,4278.833333333333,31.760318166666664,41.2565,22.956501,17.569648166666667,3.3,2.0,3.0,4145.142857142857,4588.0,4885.2,4801.0,34.52406042857143,33.297869142857145,31.7373342,31.133585,43.9065,43.6565,40.9565,40.2565,25.706501,23.6565,22.1565,22.456501,16.475066714285713,15.950717428571428,17.5916382,16.244938,1.3,0.0,0.0,0.0,2.0,0.0,0.0,0.0
palghar,2025-05-11,5042.2,5042.2,5042.2,31.348165799999997,38.8065,23.5565,15.8571788,0.0,0.0,3.0,4278.833333333333,4145.142857142857,4588.0,4885.2,31.760318166666664,34.52406042857143,33.297869142857145,31.7373342,41.2565,43.9065,43.6565,40.9565,22.956501,25.706501,23.6565,22.1565,17.569648166666667,16.475066714285713,15.950717428571428,17.5916382,3.3,1.3,0.0,0.0,2.0,2.0,0.0,0.0
palghar,2025-05-18,4746.0,4746.0,4746.0,32.829069833333335,40.2065,26.456501,15.753324833333332,4.7999998,7.0,3.0,5042.2,4278.833333333333,4145.142857142857,4588.0,31.348165799999997,31.760318166666664,34.52406042857143,33.297869142857145,38.8065,41.2565,43.9065,43.6565,23.5565,22.956501,25.706501,23.6565,15.8571788,17.569648166666667,16.475066714285713,15.950717428571428,0.0,3.3,1.3,0.0,0.0,2.0,2.0,0.0
